ID_RESERVA,LLEGADA,SALIDA,NOCHES,REGIMEN,PAX,ADULTOS,NENES,FECHA_TOMA,NOMBRE_COMPLEJO,NOMBRE_HOTEL,NOMBRE_HABITACION,VALOR_RESERVA,ADR,LEAD_TIME,CANAL_CONSOLIDADO,PAIS_TOP,TIENE_FIDELIDAD,CANCELADO,PROB_CANCELACION,TARIFA,ORIGEN,TIENE_REWARDS
610164110601,2026-07-14,2026-07-19,5,All Inclusive,3,3,0.0,2026-05-16,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2141.02,428.2,59.0,VENTA DIRECTA,REINO UNIDO,0.0,1,0.233,Flexible - Paga en Destino,SINTETICO,
610164209601,2026-01-02,2026-01-05,3,All Inclusive,2,2,0.0,2025-11-29,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1323.61,441.2,34.0,OTROS_INTERMEDIARIOS,ARGENTINA,0.0,0,0.2174,Flexible - Paga en Destino,SINTETICO,
610164309601,2026-01-07,2026-01-14,7,All Inclusive,2,2,0.0,2025-11-18,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,3282.63,468.95,50.0,FIDELIDAD_PTC,CANADA,0.0,0,0.3422,Flexible - Paga en Destino,SINTETICO,
610164410601,2026-06-10,2026-06-17,7,All Inclusive,2,2,0.0,2026-03-12,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1395.64,199.38,90.0,OTA POWER,CANADA,0.0,1,0.3077,Flexible - Paga en Destino,SINTETICO,
610164510601,2026-11-02,2026-11-07,5,All Inclusive,2,2,0.0,2026-07-29,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1697.11,339.42,96.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.445,Flexible - Paga Ahora,SINTETICO,
610164610601,2026-09-05,2026-09-09,4,All Inclusive,4,4,0.0,2026-08-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1290.64,322.66,33.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.2014,Flexible - Paga Ahora,SINTETICO,
610164710601,2026-09-08,2026-09-15,7,All Inclusive,1,1,0.0,2026-08-13,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1369.05,195.58,26.0,B2B_TTOO,OTROS,0.0,0,0.3575,Flexible - Paga Ahora,SINTETICO,
610164810701,2026-06-21,2026-06-27,6,All Inclusive,2,2,0.0,2026-05-21,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1090.26,181.71,31.0,B2B_TTOO,OTROS,1.0,0,0.1253,Flexible - Paga Ahora,SINTETICO,
610164910701,2026-08-22,2026-08-29,7,All Inclusive,1,1,0.0,2026-05-28,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2456.53,350.93,86.0,OTA POWER,MEXICO,0.0,0,0.2947,Flexible - Paga Ahora,SINTETICO,
610165010601,2026-01-30,2026-02-09,10,All Inclusive,2,2,0.0,2025-12-25,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,3876.94,387.69,36.0,B2B_TTOO,ESTADOS UNIDOS,0.0,0,0.1974,Flexible - Paga Ahora,SINTETICO,
610165110601,2026-12-23,2026-12-28,5,All Inclusive,2,2,0.0,2026-11-28,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1743.69,348.74,25.0,B2B_TTOO,MEXICO,0.0,1,0.2112,No Reembolsable,SINTETICO,
610165209601,2026-06-18,2026-06-25,7,All Inclusive,2,2,0.0,2026-03-04,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2079.12,297.02,106.0,B2B_TTOO,REINO UNIDO,0.0,0,0.4499,Flexible - Paga Ahora,SINTETICO,
610165310701,2026-05-08,2026-05-11,3,All Inclusive,3,3,0.0,2026-03-10,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,640.97,213.66,59.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,0,0.3556,No Reembolsable,SINTETICO,
610165409601,2026-11-21,2026-11-24,3,All Inclusive,2,2,0.0,2026-10-17,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,968.45,322.82,35.0,OTA POWER,ESTADOS UNIDOS,0.0,0,0.3341,Flexible - Paga Ahora,SINTETICO,
610165510701,2026-04-05,2026-04-19,14,All Inclusive,1,1,0.0,2026-02-08,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,4319.78,308.56,56.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2243,Flexible - Paga Ahora,SINTETICO,
610165610701,2026-11-27,2026-12-07,10,All Inclusive,2,2,0.0,2026-09-13,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2699.09,269.91,75.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,1,0.2212,Flexible - Paga Ahora,SINTETICO,
610165710601,2026-05-18,2026-05-24,6,All Inclusive,3,3,0.0,2026-02-05,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1317.43,219.57,102.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.5356,Flexible - Paga en Destino,SINTETICO,
610165809601,2026-12-19,2026-12-26,7,All Inclusive,2,2,0.0,2026-09-16,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2312.54,330.36,94.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2875,Flexible - Paga en Destino,SINTETICO,
610165909601,2026-11-03,2026-11-10,7,All Inclusive,4,2,2.0,2026-08-09,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2129.2,304.17,86.0,OTA POWER,MEXICO,0.0,0,0.2635,No Reembolsable,SINTETICO,
610166010601,2026-01-18,2026-01-25,7,All Inclusive,2,2,0.0,2025-11-23,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2797.24,399.61,56.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.142,No Reembolsable,SINTETICO,
610166110601,2026-07-05,2026-07-12,7,All Inclusive,3,3,0.0,2026-06-14,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,3573.26,510.47,21.0,VENTA DIRECTA,ESTADOS UNIDOS,1.0,0,0.1401,Flexible - Paga en Destino,SINTETICO,
610166209601,2026-01-04,2026-01-09,5,All Inclusive,2,2,0.0,2025-12-11,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2293.18,458.64,24.0,B2B_TTOO,CANADA,0.0,0,0.2684,Flexible - Paga Ahora,SINTETICO,
610166309601,2026-02-03,2026-02-07,4,All Inclusive,2,1,1.0,2025-08-04,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1322.79,330.7,183.0,B2B_TTOO,REINO UNIDO,0.0,0,0.5015,Flexible - Paga en Destino,SINTETICO,
610166410601,2026-07-25,2026-08-01,7,All Inclusive,2,2,0.0,2026-07-08,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2379.75,339.96,17.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.1806,Flexible - Paga Ahora,SINTETICO,
610166510701,2026-07-26,2026-08-02,7,All Inclusive,3,2,1.0,2026-05-20,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2595.22,370.75,67.0,B2B_TTOO,CANADA,0.0,1,0.2509,Flexible - Paga en Destino,SINTETICO,
610166609601,2026-12-07,2026-12-11,4,All Inclusive,6,4,2.0,2026-09-07,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2515.07,628.77,91.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.3173,Flexible - Paga Ahora,SINTETICO,
610166710701,2026-08-30,2026-09-09,10,All Inclusive,2,2,0.0,2026-08-11,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,3160.17,316.02,19.0,OTA POWER,CANADA,0.0,0,0.4132,Flexible - Paga Ahora,SINTETICO,
610166810601,2026-10-26,2026-11-02,7,All Inclusive,2,1,1.0,2026-09-08,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1664.37,237.77,48.0,B2B_TTOO,ARGENTINA,1.0,0,0.0701,Flexible - Paga en Destino,SINTETICO,
610166910601,2026-05-08,2026-05-11,3,All Inclusive,2,2,0.0,2026-04-14,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,721.2,240.4,24.0,FIDELIDAD_PTC,MEXICO,0.0,0,0.2951,Flexible - Paga Ahora,SINTETICO,
610167010701,2026-09-12,2026-09-19,7,All Inclusive,3,2,1.0,2026-07-17,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1624.01,232.0,57.0,B2B_TTOO,REINO UNIDO,0.0,0,0.1806,Flexible - Paga en Destino,SINTETICO,
610167109601,2026-10-29,2026-11-05,7,All Inclusive,2,2,0.0,2026-10-15,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1635.69,233.67,14.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,0,0.2085,Flexible - Paga en Destino,SINTETICO,
610167210601,2026-12-23,2026-12-27,4,All Inclusive,2,2,0.0,2026-09-29,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1799.44,449.86,85.0,OTA POWER,MEXICO,0.0,0,0.4468,Flexible - Paga en Destino,SINTETICO,
610167310701,2026-01-12,2026-01-19,7,All Inclusive,4,3,1.0,2025-12-01,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,3294.28,470.61,42.0,OTA POWER,ARGENTINA,0.0,1,0.3449,Flexible - Paga Ahora,SINTETICO,
610167410701,2026-02-27,2026-03-09,10,All Inclusive,1,1,0.0,2026-01-03,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,4052.65,405.27,55.0,OTA POWER,MEXICO,0.0,1,0.3532,Flexible - Paga Ahora,SINTETICO,
610167510601,2026-11-03,2026-11-07,4,All Inclusive,2,2,0.0,2026-10-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1435.3,358.83,31.0,FIDELIDAD_PTC,CANADA,1.0,0,0.1057,Flexible - Paga Ahora,SINTETICO,
610167610601,2026-05-11,2026-05-14,3,All Inclusive,2,2,0.0,2025-11-05,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,699.11,233.04,187.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.4956,Flexible - Paga en Destino,SINTETICO,
610167709601,2026-01-30,2026-02-03,4,All Inclusive,2,2,0.0,2025-12-26,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1733.51,433.38,35.0,OTROS_INTERMEDIARIOS,ALEMANIA,0.0,0,0.2831,No Reembolsable,SINTETICO,
610167809601,2026-09-12,2026-09-22,10,All Inclusive,2,2,0.0,2026-07-08,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2347.26,234.73,66.0,VENTA DIRECTA,ESTADOS UNIDOS,1.0,0,0.0877,Flexible - Paga Ahora,SINTETICO,
610167910601,2026-07-24,2026-07-27,3,All Inclusive,2,2,0.0,2026-05-28,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1240.6,413.53,57.0,OTA POWER,CANADA,0.0,0,0.3582,No Reembolsable,SINTETICO,
610168009601,2026-02-25,2026-03-07,10,All Inclusive,4,4,0.0,2025-12-13,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,3679.83,367.98,74.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.143,Flexible - Paga Ahora,SINTETICO,
610168110601,2026-05-30,2026-06-05,6,All Inclusive,2,2,0.0,2026-05-20,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1552.06,258.68,10.0,B2B_TTOO,ALEMANIA,1.0,0,0.113,Flexible - Paga Ahora,SINTETICO,
610168210701,2026-12-31,2027-01-04,4,All Inclusive,5,4,1.0,2026-07-09,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1627.65,406.91,175.0,B2B_TTOO,ARGENTINA,0.0,0,0.4696,No Reembolsable,SINTETICO,
610168310601,2026-11-19,2026-11-26,7,All Inclusive,5,3,2.0,2026-08-27,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2999.68,428.53,84.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.3025,Flexible - Paga Ahora,SINTETICO,
610168410601,2026-11-29,2026-12-04,5,All Inclusive,2,2,0.0,2026-09-28,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1797.89,359.58,62.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.1992,Flexible - Paga en Destino,SINTETICO,
610168510601,2026-09-17,2026-09-24,7,All Inclusive,3,3,0.0,2026-09-11,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2273.37,324.77,6.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.2572,Flexible - Paga Ahora,SINTETICO,
610168610701,2026-11-18,2026-11-21,3,All Inclusive,2,1,1.0,2026-08-31,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,740.34,246.78,79.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.272,Flexible - Paga Ahora,SINTETICO,
610168710601,2026-04-28,2026-05-01,3,All Inclusive,4,4,0.0,2025-10-21,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1247.25,415.75,189.0,OTROS_INTERMEDIARIOS,MEXICO,1.0,0,0.2136,No Reembolsable,SINTETICO,
610168810701,2026-11-22,2026-11-29,7,All Inclusive,4,3,1.0,2026-08-12,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2218.15,316.88,102.0,OTA POWER,MEXICO,0.0,0,0.4792,No Reembolsable,SINTETICO,
610168910601,2026-06-10,2026-06-20,10,All Inclusive,4,3,1.0,2026-04-23,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,3293.56,329.36,48.0,FIDELIDAD_PTC,CANADA,0.0,0,0.2899,No Reembolsable,SINTETICO,
610169010701,2026-04-02,2026-04-05,3,All Inclusive,5,4,1.0,2025-09-19,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1085.18,361.73,195.0,OTROS_INTERMEDIARIOS,ALEMANIA,0.0,0,0.4651,Flexible - Paga Ahora,SINTETICO,
610169109601,2026-11-23,2026-11-28,5,All Inclusive,1,1,0.0,2026-05-28,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1289.88,257.98,179.0,OTA POWER,ALEMANIA,0.0,0,0.5705,Flexible - Paga Ahora,SINTETICO,
610169210601,2026-06-11,2026-06-18,7,All Inclusive,3,3,0.0,2026-04-11,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2142.93,306.13,61.0,FIDELIDAD_PTC,CANADA,0.0,0,0.3183,Flexible - Paga en Destino,SINTETICO,
610169309601,2026-02-14,2026-02-18,4,All Inclusive,4,3,1.0,2025-11-23,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1530.61,382.65,83.0,FIDELIDAD_PTC,OTROS,0.0,0,0.3619,Flexible - Paga Ahora,SINTETICO,
610169410701,2026-09-28,2026-10-05,7,All Inclusive,5,3,2.0,2026-06-15,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2053.72,293.39,105.0,FIDELIDAD_PTC,OTROS,1.0,0,0.2736,No Reembolsable,SINTETICO,
610169510601,2026-12-24,2027-01-07,14,All Inclusive,3,2,1.0,2026-10-29,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,6703.47,478.82,56.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.1465,Flexible - Paga Ahora,SINTETICO,
610169610701,2026-05-07,2026-05-14,7,All Inclusive,2,2,0.0,2025-11-11,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1989.23,284.18,177.0,VENTA DIRECTA,OTROS,0.0,0,0.3593,Flexible - Paga Ahora,SINTETICO,
610169710701,2026-01-07,2026-01-11,4,All Inclusive,3,3,0.0,2025-11-07,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1700.05,425.01,61.0,B2B_TTOO,MEXICO,0.0,0,0.3788,Flexible - Paga en Destino,SINTETICO,
610169810701,2026-04-26,2026-05-06,10,All Inclusive,3,3,0.0,2026-03-29,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,3241.61,324.16,28.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.2848,No Reembolsable,SINTETICO,
610169909601,2026-02-28,2026-03-14,14,All Inclusive,4,4,0.0,2026-02-16,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,6338.26,452.73,12.0,B2B_TTOO,ALEMANIA,0.0,0,0.3134,Flexible - Paga Ahora,SINTETICO,
610170010701,2026-08-09,2026-08-16,7,All Inclusive,3,2,1.0,2026-01-28,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,3634.49,519.21,193.0,VENTA DIRECTA,MEXICO,0.0,0,0.3634,No Reembolsable,SINTETICO,
610170110601,2026-05-17,2026-05-24,7,All Inclusive,4,3,1.0,2026-02-26,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1879.93,268.56,80.0,FIDELIDAD_PTC,MEXICO,1.0,0,0.1114,Flexible - Paga en Destino,SINTETICO,
610170210601,2026-04-18,2026-04-25,7,All Inclusive,2,2,0.0,2026-01-24,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1918.5,274.07,84.0,FIDELIDAD_PTC,CANADA,1.0,0,0.0727,Flexible - Paga Ahora,SINTETICO,
610170310601,2026-07-23,2026-07-28,5,All Inclusive,3,2,1.0,2026-01-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2382.9,476.58,201.0,VENTA DIRECTA,REINO UNIDO,0.0,0,0.3322,Flexible - Paga Ahora,SINTETICO,
610170410601,2026-06-06,2026-06-10,4,All Inclusive,3,3,0.0,2026-05-19,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1173.29,293.32,18.0,VENTA DIRECTA,CANADA,0.0,1,0.2817,No Reembolsable,SINTETICO,
610170510701,2026-03-07,2026-03-17,10,All Inclusive,2,2,0.0,2026-01-03,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2769.82,276.98,63.0,VENTA DIRECTA,OTROS,0.0,0,0.1514,Flexible - Paga Ahora,SINTETICO,
610170610701,2026-03-02,2026-03-07,5,All Inclusive,4,2,2.0,2026-01-23,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1414.16,282.83,38.0,OTA POWER,CANADA,1.0,1,0.317,Flexible - Paga en Destino,SINTETICO,
610170710601,2026-02-14,2026-02-24,10,All Inclusive,3,2,1.0,2025-07-22,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,5048.89,504.89,207.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.3192,Flexible - Paga en Destino,SINTETICO,
610170810601,2026-11-19,2026-12-03,14,All Inclusive,1,1,0.0,2026-09-07,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,3392.52,242.32,73.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2576,No Reembolsable,SINTETICO,
610170909601,2026-05-07,2026-05-12,5,All Inclusive,2,2,0.0,2026-02-16,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1029.01,205.8,80.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.2836,Flexible - Paga Ahora,SINTETICO,
610171009601,2026-02-20,2026-02-27,7,All Inclusive,4,2,2.0,2026-02-10,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,3542.15,506.02,10.0,OTA POWER,ARGENTINA,0.0,0,0.3453,Flexible - Paga Ahora,SINTETICO,
610171110701,2026-07-11,2026-07-18,7,All Inclusive,2,2,0.0,2026-06-15,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2826.33,403.76,26.0,B2B_TTOO,REINO UNIDO,0.0,0,0.2476,Flexible - Paga Ahora,SINTETICO,
610171210601,2026-10-10,2026-10-17,7,All Inclusive,5,3,2.0,2026-09-24,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1808.98,258.43,16.0,OTROS_INTERMEDIARIOS,REINO UNIDO,1.0,0,0.1303,No Reembolsable,SINTETICO,
610171310601,2026-09-25,2026-09-29,4,All Inclusive,4,2,2.0,2026-09-13,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1319.63,329.91,12.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.294,No Reembolsable,SINTETICO,
610171410601,2026-03-05,2026-03-10,5,All Inclusive,3,3,0.0,2025-08-12,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1832.55,366.51,205.0,B2B_TTOO,OTROS,1.0,0,0.2862,Flexible - Paga Ahora,SINTETICO,
610171510701,2026-07-24,2026-07-29,5,All Inclusive,3,2,1.0,2026-06-02,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2524.71,504.94,52.0,OTA POWER,REINO UNIDO,0.0,0,0.3169,Flexible - Paga Ahora,SINTETICO,
610171610701,2026-07-19,2026-07-24,5,All Inclusive,2,2,0.0,2026-05-19,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1679.2,335.84,61.0,OTA POWER,OTROS,0.0,0,0.3632,Flexible - Paga Ahora,SINTETICO,
610171709601,2026-12-01,2026-12-08,7,All Inclusive,2,2,0.0,2026-09-06,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,3193.79,456.26,86.0,VENTA DIRECTA,MEXICO,0.0,0,0.1182,No Reembolsable,SINTETICO,
610171810601,2026-03-11,2026-03-18,7,All Inclusive,3,2,1.0,2025-12-08,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2276.45,325.21,93.0,FIDELIDAD_PTC,OTROS,0.0,0,0.4956,Flexible - Paga Ahora,SINTETICO,
610171909601,2026-12-20,2026-12-26,6,All Inclusive,3,3,0.0,2026-12-09,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2324.45,387.41,11.0,B2B_TTOO,ARGENTINA,0.0,0,0.3401,Flexible - Paga en Destino,SINTETICO,
610172009601,2026-12-23,2026-12-28,5,All Inclusive,3,2,1.0,2026-09-10,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2239.57,447.91,104.0,B2B_TTOO,ARGENTINA,0.0,0,0.4129,No Reembolsable,SINTETICO,
610172110701,2026-08-26,2026-08-31,5,All Inclusive,2,2,0.0,2026-06-02,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2000.01,400.0,85.0,VENTA DIRECTA,ARGENTINA,1.0,0,0.0996,No Reembolsable,SINTETICO,
610172210701,2026-01-27,2026-02-10,14,All Inclusive,2,2,0.0,2025-12-25,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,5450.09,389.29,33.0,B2B_TTOO,MEXICO,0.0,0,0.2797,No Reembolsable,SINTETICO,
610172310601,2026-07-05,2026-07-08,3,All Inclusive,2,2,0.0,2026-03-12,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,911.15,303.72,115.0,OTA POWER,ALEMANIA,0.0,1,0.6463,Flexible - Paga Ahora,SINTETICO,
610172410701,2026-11-03,2026-11-08,5,All Inclusive,2,2,0.0,2026-09-17,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1585.49,317.1,47.0,OTA POWER,CANADA,1.0,0,0.1683,Flexible - Paga Ahora,SINTETICO,
610172509601,2026-11-03,2026-11-10,7,All Inclusive,2,2,0.0,2026-10-05,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2217.81,316.83,29.0,OTROS_INTERMEDIARIOS,ALEMANIA,1.0,0,0.0723,Flexible - Paga Ahora,SINTETICO,
610172610601,2026-05-24,2026-05-31,7,All Inclusive,2,2,0.0,2026-04-10,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1918.88,274.13,44.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.1172,Flexible - Paga en Destino,SINTETICO,
610172709601,2026-12-17,2026-12-27,10,All Inclusive,3,2,1.0,2026-09-29,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,4201.21,420.12,79.0,B2B_TTOO,ESTADOS UNIDOS,1.0,0,0.0993,No Reembolsable,SINTETICO,
610172809601,2026-05-08,2026-05-15,7,All Inclusive,2,2,0.0,2026-01-30,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1478.35,211.19,98.0,OTA POWER,CANADA,1.0,0,0.4288,No Reembolsable,SINTETICO,
610172910601,2026-09-17,2026-09-20,3,All Inclusive,3,2,1.0,2026-08-11,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,890.32,296.77,37.0,OTROS_INTERMEDIARIOS,REINO UNIDO,0.0,0,0.3599,No Reembolsable,SINTETICO,
610173009601,2026-02-22,2026-03-01,7,All Inclusive,3,2,1.0,2025-12-25,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2723.93,389.13,59.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.35,Flexible - Paga en Destino,SINTETICO,
610173110701,2026-11-15,2026-11-25,10,All Inclusive,2,2,0.0,2026-09-04,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2564.77,256.48,72.0,B2B_TTOO,REINO UNIDO,0.0,0,0.2469,Flexible - Paga Ahora,SINTETICO,
610173210601,2026-09-23,2026-10-07,14,All Inclusive,2,2,0.0,2026-06-04,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,4109.36,293.53,111.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,0,0.4236,Flexible - Paga Ahora,SINTETICO,
610173309601,2026-11-24,2026-12-01,7,All Inclusive,6,4,2.0,2026-10-19,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2763.31,394.76,36.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.2191,No Reembolsable,SINTETICO,
610173409601,2026-05-20,2026-05-24,4,All Inclusive,3,3,0.0,2026-01-31,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1077.94,269.48,109.0,B2B_TTOO,CANADA,1.0,0,0.22,Flexible - Paga Ahora,SINTETICO,
610173510601,2026-08-22,2026-08-29,7,All Inclusive,2,2,0.0,2026-08-13,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2805.56,400.79,9.0,B2B_TTOO,MEXICO,0.0,0,0.2126,Flexible - Paga Ahora,SINTETICO,
610173610601,2026-06-11,2026-06-15,4,All Inclusive,4,2,2.0,2026-05-26,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1246.37,311.59,16.0,OTA POWER,ARGENTINA,0.0,0,0.4195,No Reembolsable,SINTETICO,
610173710601,2026-03-28,2026-04-11,14,All Inclusive,2,2,0.0,2026-02-15,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,4890.79,349.34,41.0,VENTA DIRECTA,MEXICO,0.0,0,0.2896,Flexible - Paga Ahora,SINTETICO,
610173809601,2026-04-07,2026-04-13,6,All Inclusive,2,2,0.0,2025-12-21,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1897.83,316.3,107.0,VENTA DIRECTA,ESTADOS UNIDOS,1.0,0,0.1936,Flexible - Paga Ahora,SINTETICO,
610173910701,2026-12-14,2026-12-21,7,All Inclusive,2,2,0.0,2026-09-30,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2973.9,424.84,75.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.3957,Flexible - Paga en Destino,SINTETICO,
610174010701,2026-12-15,2026-12-22,7,All Inclusive,2,2,0.0,2026-11-29,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2138.0,305.43,16.0,VENTA DIRECTA,CANADA,0.0,0,0.2784,No Reembolsable,SINTETICO,
